id,Page,Content
2538,48,"tetap  renovasi 

Kebijakan Akuntansi atas Penyusutan Aset Tetap 

Keputusan  Menteri  Keuangan  Nomor  53/KMK.06/2012 
tentang 
Penerapan  Penyusutan  Barang  Milik  Negara  berupa  Aset  Tetap  pada 
Entitas Pemerintah Pusat menyebutkan bahwa penerapan penyusutan 
Barang  Milik  Negara  berupa  Aset  Tetap  pada  seluruh  entitas 
Pemerintah Pusat dilaksanakan mulai tahun 2013"
7468,48,"Penyusutan  aset  tetap  adalah  penyesuaian  nilai  sehubungan  dengan 
penurunan  kapasitas  dan  manfaat  dari  suatu  aset  tetap.  Kebijakan 
penyusutan  aset  tetap  didasarkan  pada  Peraturan  Menteri  Keuangan 
No.01/PMK.06/2013  tentang  Penyusutan  Barang  Milik  Negara  Berupa 
AsetTetap  Pada  Entitas  Pemerintah  Pusatsebagaimana  telah  diubah 
dengan  Peraturan  Menteri  Keuangan  Nomor  90/PMK.06/2014  tentang 
Perubahan Atas Peraturan Menteri Keuangan Nomor 01/PMK.06/2013 
tentang  Penyusutan  Barang  Milik  Negara  Berupa  Aset  Tetap  Pada 
Entitas Pemerintah Pusat"
1743,49,"d.  Aset Lainnya 

Aset  Lainnya  adalah  aset  pemerintah  selain  aset  lancar,  investasi 
jangka panjang, dan aset tetap. Termasuk dalam Aset Lainnya adalah 
Tagihan  Penjualan  Angsuran  (TPA),  Tagihan  Tuntutan  Ganti  Rugi 
(TGR) yang jatuh tempo lebih dari satu tahun, Kemitraan dengan Pihak 
Ketiga, Dana yang Dibatasi Penggunaannya, Aset Tak Berwujud, Dana 
Kelolaan BLU, dan Aset Lain-lain"
3141,50,"proses 

yang 

suatu 

TGR  merupakan 
terhadap 
bendahara/pegawai  negeri  bukan  bendahara  dengan  tujuan  untuk 
menuntut  penggantian  atas  suatu  kerugian  yang  diderita  oleh  negara 
sebagai  akibat  langsung  ataupun  tidak  langsung  dari  suatu  perbuatan 
yang  melanggar  hukum  yang  dilakukan  oleh  bendahara/pegawai 
tersebut atau kelalaian dalam pelaksanaan tugas kewajibannya"
1424,50,"c.  Untuk  dapat  menyajikan  informasi  yang  memadai  berkenaan 
dengan piutang yang dapat direalisasikan Piutang PNBP pada K/L 
yang  telah  diserahkan  ke  PUPN/DJKN  tidak  disajikan  pada  akun 
Aset  Lain-Lain,  melainkan  tetap  disajikan  pada  akun  piutangnya 
(baik  piutang  jangka  pendek  maupun  piutang  jangka  panjang) 
dengan  penyisihan  piutang  sebagaimana  piutang  dengan  kualitas 
macet"
3292,50,"Aset  Tak  Berwujud  merupakan  aset  yang  dapat  diidentifikasi  dan 
tidak  mempunyai  wujud  fisik  serta  dimiliki  untuk  digunakan  dalam 
menghasilkan barang atau jasa atau digunakan untuk tujuan lainnya 
termasuk hak atas kekayaan intelektual. Aset Tak Berwujud meliputi 
software komputer; lisensi dan franchise; hak cipta (copyright), paten, 
goodwill,  dan  hak 
lainnya;  dan  hasil  kajian/penelitian  yang"
8065,51,"Berdasarkan PSAP 07 PP 71 Tahun 2010 tentang Standar Akuntansi 
Pemerintah, menyatakan bahwa “Suatu aset tetap dieliminasi dari 
neraca  ketika  dilepaskan  atau  bila  aset  secara  permanen 
dihentikan  penggunaannya  dan  tidak  ada  manfaat  ekonomik 
masa  yang  akan  datang”.  Berdasarkan  ketentuan  tersebut  maka 
terhadap  aset  rusak  berat  yang  telah  diusulkan  penghapusan  ke 
Pengelola  BMN  namun  masih  menunggu  SK  Penghapusan  telah 
dikeluarkan dari SIMAK BMN dan tidak dilaporkan di neraca SAK"
3715,51,"(4)  Kewajiban 

Kewajiban  adalah  utang  yang  timbul  dari  peristiwa  masa  lalu  yang 
penyelesaiannya  mengakibatkan  aliran  keluar  sumber  daya  ekonomi 
pemerintah. Dalam konteks pemerintahan, kewajiban muncul antara lain 
karena  penggunaan  sumber  pembiayaan  pinjaman  dari  masyarakat, 
lembaga  keuangan,  entitas  pemerintahan 
lembaga 
internasional.  Kewajiban  pemerintah  juga  terjadi  karena  perikatan 
dengan pegawai yang bekerja pada pemerintah. Setiap kewajiban dapat 
dipaksakan  menurut  hukum  sebagai  konsekuensi  dari  kontrak  yang 
mengikat atau peraturan perundang-undangan"
1794,51,"b.  Kewajiban Jangka Panjang 

Kewajiban  diklasifikasikan  sebagai  kewajiban  jangka  panjang  jika 
diharapkan  untuk  dibayar  atau  jatuh  tempo  dalam  waktu  lebih  dari 
dua  belas  bulan  setelah  tanggal  pelaporan.  Kewajiban  dicatat 
sebesar nilai nominal, yaitu sebesar nilai kewajiban pemerintah pada 
saat pertama kali transaksi berlangsung"
2011,52,"(5)  Ekuitas Dana 

Ekuitas  dana  merupakan  kekayaan  bersih  pemerintah,  yaitu  selisih 
antara aset dan utang pemerintah. Ekuitas dana diklasifikasikan menjadi 
Ekuitas  Dana  Lancar,  Ekuitas  Dana  Investasi,  dan  Ekuitas  Dana 
Cadangan.  Ekuitas  Dana  Lancar  merupakan  selisih  antara  aset  lancar 
dan  kewajiban  jangka  pendek.  Ekuitas  Dana  Investasi  mencerminkan 
kekayaan  pemerintah  yang  tertanam  dalam  investasi  jangka  panjang, 
aset  tetap,  dan  aset  lainnya,  dikurangi  dengan  kewajiban  jangka 
panjang.  Ekuitas  Dana Cadangan  mencerminkan kekayaan  pemerintah 
yang  dicadangkan  untuk  tujuan  tertentu  sesuai  dengan  peraturan 
perundang-undangan, dan merupakan akun lawan dari Dana Cadangan"
2453,53,"B.  PENJELASAN ATAS POS-POS LAPORAN REALISASI ANGGARAN 

B.1. PENDAPATAN NEGARA DAN HIBAH 

Realisasi Pendapatan Negara dan Hibah Neto Kementerian Keuangan pada TA 
2014  sebesar  Rp1.150.653.575.394.554,00  atau 92,13  persen  dari target  yang 
ditetapkan dalam APBN-P TA 2014 sebesar Rp1.248.920.322.036.546,00. 
Rincian  Estimasi  Pendapatan  dan  Realisasi  PendapatanTA  2014  dapat  dilihat 
pada Tabel 5 berikut"
4236,53,"TA 2014 

Uraian

Realisasi Bruto

Pengembalian

(dalam rupiah) 
Realisasi Neto

Realisasi Pendapatan Negara dan Hibah

1.236.257.550.106.227

(85.603.974.711.673) 1.150.653.575.394.554

Penerimaan Perpajakan

1.232.467.395.929.303 (85.603.844.097.114) 1.146.863.551.832.189

Penerimaan Negara  Bukan Pajak

3.790.154.176.924

(130.614.559)

3.790.023.562.365"
4934,54,"Realisasi  Pendapatan  Negara  dan  Hibah  Neto  TA  2014  mengalami  kenaikan 
sebesar  Rp70.442.056.128.833,00  atau  6,52  persen  dari  realisasi  Pendapatan 
Negara dan Hibah TA 2013. Kenaikan ini berasal dari Pendapatan Pajak Dalam 
Negeri  Rp73.365.451.976.912,00  dan  Penerimaan  Negara  Bukan  Pajak 
Rp887.725.048.883,00.  Sedangkan  Pendapatan  Pajak  Perdagangan 
Internasional mengalami penurunan sebesar Rp3.811.120.896.962,00 

Perbandingan  realisasi  Pendapatan  Negara  dan  Hibah  Neto  TA  2014  dan  TA 
2013 dapat dilihat pada Tabel 7 berikut"
7000,54,"1.072.381.199.367.844

985.145.351.336.011

173.732.721.697.341

161.769.662.331.597

0

0

528.269.212

510.708.004

9.797.952.832

12.920.426.856

189.091.425.000

332.353.863.709

16.387.450.000

31.331.745.249

0

584.018.525

JUMLAH

1.248.920.322.036.546  1.150.653.575.394.554

%

129,63

650,12

0,00

91,87

93,11

0,00

0,00

131,87

175,76

191,19

0,00

92,13"
1214,55,"TA 2014 dan 2013 

Tabel 9 

No.

Uraian

 TA 2014

 TA 2013

(dalam rupiah) 

Kenaikan (Penurunan)

Rupiah

%

 SETJEN

 ITJEN

 DJA

 DJP

 DJBC

 DJPK

 DJPU

 DJPB

 DJKN

 BPPK

 BKF

3.358.742.245.790

2.416.592.944.883

942.149.300.907

38,99

81.264.478

1.509.185.123

185.013.022

1.759.781.247

(103.748.544)

(56,08)

(250.596.124)

(14,24)

985.145.351.336.011

921.415.518.583.673

63.729.832.752.338

161.769.662.331.597

155.982.653.515.598

5.787.008.815.999

6,92

3,71

528.269.212

510.708.004

1.040.849.454

548.877.544

(512.580.242)

(49,25)

(38.169.540)

(6,95)

12.920.426.856

31.525.978.100

(18.605.551.244)

(59,02)

332.353.863.709

325.608.837.582

6.745.026.127

2,07

31.331.745.249

34.774.050.708

(3.442.305.459)

(9,90)

584.018.525

1.310.833.910

(726.815.385)

(55,45)

JUMLAH

1.150.653.575.394.554 1.080.211.519.265.721 

70.442.056.128.833

6,52"
2707,56,"B.1.1.PENERIMAAN DALAM NEGERI 

B.1.1.1.Penerimaan Perpajakan 

Penerimaan  Perpajakan  berasal  dari  Pajak  Dalam  Negeri  dan  Pajak 
Perdagangan  Internasional.  Realisasi  Penerimaan  Perpajakan  Neto  TA  2014 
sebesar  Rp1.146.863.551.832.189,00  atau  92,04  persen  dari  target  yang 
ditetapkan dalam APBN-P TA 2014 sebesar Rp1.246.106.955.602.000,00"
1204,56,"Realisasi  Penerimaan  Perpajakan  Neto  TA  2014  mengalami  kenaikan  sebesar 
Rp69.554.331.079.950,00  atau  6,46  persen  dari 
realisasi  Penerimaan 
Perpajakan  TA  2013.  Kenaikan  Penerimaan  Perpajakan  terutama  terjadi  pada 
sebesar  Rp40.092.177.604.381,00,  Pajak 
Pajak  Penghasilan 
Pertambahan  Nilai  sebesar  Rp24.111.900.114.298,00,  Pendapatan  Cukai 
sebesar 
sebesar 
Rp1.356.267.463.506,00 
sebesar 
Rp697.960.355.037,00"
1926,57,"terjadi  selama 

tahun  2014  adalah  sebesar 
Pemindahbukuan  yang 
tersebut  merupakan  pemindahbukuan  yang 
Rp828.005.244.271,00.  Nilai 
disebabkan oleh perubahan Mata Anggaran Pendapatan dan bukan merupakan 
pelunasan  tunggakan  pajak.  Pemindahbukuan  sebagaimana  dimaksud  belum 
terakomodasi  dalam  nilai  penerimaan  perpajakan  dalam  laporan  keuangan 
dikarenakan  belum  ada  Peraturan  dalam  Pedoman 
Induk  Tata  Usaha 
Penerimaan  dan  Restitusi  Pajak  (TUPRP)  yang  mengatur  pemindahbukuan 
berdasarkan  data  MPN.  Perubahan  terhadap TUPRP  (saat  ini  masih  mengacu 
pada KEP-11/PJ./1994) masih dalam proses pembahasan"
6455,58,"B.1.1.1.1.Pendapatan Pajak Dalam Negeri (Neto) 

Realisasi  Pendapatan  Pajak  Dalam  Negeri  Neto  TA  2014  sebesar  
Rp1.103.215.724.805.241,00  atau  92,72  persen  dari  target  yang  ditetapkan 
dalam  APBN-P  TA  2014  sebesar  Rp1.189.826.575.602.000,00.  Jika 
dibandingkan dengan realisasi Pendapatan Pajak Dalam Negeri TA 2013 terjadi 
kenaikan sebesar Rp73.365.451.976.912,00 atau naik 7,12 persen"
9152,58,"Realisasi Penerimaan Perpajakan Per Jenis Penerimaan Neto 

Tabel 15 

TA 2014 

(dalam rupiah) 

Uraian

Estimasi

Realisasi

Pendapatan Pajak Dalam Negeri

1.189.826.575.602.000

1.103.215.724.805.241

%

92,72

95,91

85,96

569.863.978.723.427

546.530.217.631.315

475.589.859.975.819

408.829.944.412.636

21.742.909.001.000

23.476.281.952.076

107,97

117.450.217.902.000

118.085.933.022.883

100,54"
9154,60,"Sedangkan  untuk  kategori  kontribusi  penerimaan  terbesar  masih  berasal  dari 
PPh,  yaitu  sebesar  49,53%  persen  dari  total  penerimaan  TA  2014.  Hal  yang 
menarik  perhatian  adalah  penerimaan  PBB  yang  melampaui  target  yaitu 
terealisasi  sebesar  Rp23.476.281.952.076,00  atau  107,97  persen  dari  target 
pendapatan PBB yang ditetapkan sebesar Rp21.742.909.001.000,00. Meskipun 
jika  dibandingkan  dengan  tahun  sebelumnya,  penerimaan  PBB  mengalami 
penurunan sebesar Rp1.828.664.300.597,00 atau 7,23 persen"
6623,60,"1.  Pajak Penghasilan Pasal 21 

Penerimaan PPh Pasal 21 s.d 31 Desember 2014 meningkat sebesar 
Rp15.462,48  miliar  atau  sebesar  17,40%,  setelah  sebelumnya  mencatat 
perlambatan pertumbuhan pada tahun 2013 yang terutama disebabkan oleh 
peningkatan  batas  PTKP  pada  bulan  Januari  2013.  Sampai  dengan  31 
Desember  2014  pencapaian  PPh  Pasal  21  secara  keseluruhan  hampir 
mencapai  target  APBN-P  2014  yaitu  sebesar  99,95%  atau  hanya  kurang  
Rp50,28  miliar  dari  target.  Beberapa  faktor  yang  menjadi  penopang 

Catatan atas Laporan Keuangan"
4412,61,"pertumbuhan penerimaan PPh Pasal 21 di tahun 2014 adalah:  
a.  Penyesuaian  Upah  Minimum  Provinsi  (UMP)  tahun  2014  Terdapat  11 
kota/kabupaten  yang  UMR-nya  menjadi  diatas  PTKP.  Kenaikan  UMP 
tertinggi terjadi di Sumatera Selatan yaitu sebesar 33%  
b.  Pemberian  remunerasi  pada  9  kementerian  dan 

lembaga  serta 
peningkatan  pembayaran  gaji  pokok  PNS,  TNI,  dan  Pejabat  Negara 
pada bulan Juli 2014"
4633,61,"2.  Pajak Penghasilan Pasal 22 

Penerimaan  PPh  Pasal  22  tahun  2014  direncanakan  sebesar  Rp14,48 
triliun,  adapun  realisasi  penerimaan  PPh  Pasal  22  tahun  2014  mencapai  
Rp7,26 
triliun  dengan  pertumbuhan  sebesar  6,13%.  Faktor  yang 
mempengaruhi  kinerja  penerimaan  PPh  Pasal  22  salah  satunya  adalah 
penyerapan  anggaran  tahun  2014  yang  belum  optimal.  Berdasarkan  data 
sampai  dengan  31  Desember  2014  (sementara)  belanja  pemerintah  pusat 
(belanja  K/L)  adalah  sebesar  Rp562,5  triliun  atau  mencapai  93,4%  dari 
rencana belanja dalam APBN-P 2014. Jumlah ini lebih rendah dibandingkan 
dengan belanja K/L tahun 2013 yang mencapai Rp 582,9 triliun (93,7% dari 
APBN-P 2013)"
7475,61,"Rendahnya  penyerapan  anggaran  belanja  K/L  tahun  2014  antara  lain 
disebabkan  oleh  upaya  efisiensi  belanja,  terutama  penghematan  anggaran 
perjalanan  dinas  dan  paket  rapat  pada  akhir  tahun  2014,  serta  beberapa 
kendala  dalam  pelaksanaan  anggaran  (anggaran  tidak  dapat  dicairkan, 
proses  pengadaan,  serta  kendala  teknis  di  lapangan,  seperti  perizinan  dan 
pembebasan lahan)"
3234,61,"Selain itu, penyerapan belanja daerah yang belum optimal turut menjadi 
faktor  penyebab  rendahnya  penerimaan  PPh  Pasal  22,  dimana  untuk 
Provinsi  DKI  Jakarta  dengan  anggaran  belanja  daerah  terbesar  (Rp64,88 
triliun) pada periode sampai dengan triwulan III 2014 penyerapan anggaran 
belanjanya  hanya  mencapai  Rp17,90 
total 
anggaran"
4796,61,"Depresiasi  nilai  tukar  di  tahun  2014  terjadi  sepanjang  tahun  sehingga 
masih menopang  pertumbuhan  PPh  Pasal  22  Impor  (growth  PPh  Pasal  22 
Impor  tidak  negatif).  Kenaikan  tarif  impor  2,5%  menjadi  7,5%  untuk 
beberapa  kelompok  barang  berpengaruh  dalam  menjaga  growth  tetapi 
dampaknya  belum  signifikan  (growth  WP  tertentu  sangat  tinggi  tetapi 

Catatan atas Laporan Keuangan"
9737,62,"Penerimaan  PPh  Pasal  23  tumbuh  sebesar  14,99%  yaitu  dari  Rp22,20 
triliun di tahun 2013 menjadi Rp 25,53 triliun di tahun 2014. Pertumbuhan ini 
lebih  tinggi  dari  pertumbuhan  tahun  sebelumnya  yang  hanya  mencapai 
9,41%. Realisasi penerimaan sebagian besar  dari obyek pemanfaatan jasa 
pihak  ketiga  yang  mengalami  peningkatan  pertumbuhan  sebesar  18,52% 
bila  dibandingkan  dengan  tahun  sebelumnya.  Penerimaan  PPh  Pasal  23 
dari pembayaran bunga dan royalti juga mengalami kenaikan pertumbuhan 
yaitu sebesar 46,58% dan 25,78%"
8561,62,"Secara  keseluruhan  terjadi  penurunan  pertumbuhan  dari  sisi  sektoral 
penentu penerimaan. Dilihat dari 5 sektor terbesar penyumbang penerimaan 
PPh Pasal 23, sektor jasa keuangan dan asuransi berkontribusi paling tinggi 
yaitu  mencapai  18,88%  meskipun  masih  lebih  rendah  dari  pertumbuhan 
tahun  sebelumnya  sebesar  19,71%.  Hal 
tersebut  disebabkan  oleh 
melambatnya  laju  pertumbuhan  kredit  turunnya  pertumbuhan  Kredit  Modal 
Kerja  (KMK).  Kredit  KMK  memiliki  pangsa  terbesar  yaitu  sebesar  48%  bila 
dibandingkan  dengan  pangsa  Kredit  Investasi  dan  Kredit  Kerja  masing-
masing sebesar 24,5% dan 27,5%. Melambatnya ekspansi kredit perbankan 
dikontribusi oleh sektor industri pengolahan dan perdagangan besar/eceran"
5634,62,"Sektor  pertambangan  dan  penggalian  yang  merupakan  sektor 
berkontribusi  terbesar  di  tahun  sebelumnya  (mencapai  120,75%),  pada 
tahun  ini  mengalami  penurunan  pertumbuhan  yang  sangat  tajam  yaitu 
sebesar  -15,76%.  Hal  ini  disebabkan  antara  lain  oleh  melemahnya  kinerja 
perusahaan-perusahaan  yang  berada  di  sektor  Pertambangan  yang  masih 
belum  pulih  akibat  dari  menurunnya  permintaan  dunia  terhadap  barang 
komoditi  yang  berimbas  pada  penurunan  harga  komoditi  memberikan 
dampak  yang  kurang  baik  terhadap  realisasi  penerimaan  PPh  Pasal  23. 
Imbas  dari  penurunan  kinerja  perusahaan  di  sektor  Pertambangan  selama 
tahun  2013  mengakibatkan  beberapa  perusahaan  besar  tidak  membagi 
dividen di tahun 2014"
7535,62,"Selain  itu,  kondisi  WP  sektor  pertambangan  yang  masih  belum  stabil 
juga berpengaruh terhadap kegiatan-kegiatan di sektor hilirnya, seperti jenis 
jasa-jasa  yang  dilakukan  oleh  pihak  ketiga  di  sektor  pertambangan,  antara 
lain persewaan alat berat, jasa pengangkutan, serta pemanfaatan jasa pihak 
ketiga lainnya oleh perusahaan tambang yang merupakan obyek PPh Pasal 
23"
2507,62,"5.  Pajak Penghasilan Pasal 25/29 Orang Pribadi 

Rendahnya Setoran Masa (Angsuran) PPh OP lebih dipengaruhi adanya 
jenis setoran baru, yaitu PPh Final 1% yang nilai pembayarannya (oleh WP 
OP)  mencapai  Rp915,88  miliar.  Sehingga  apabila  diperhitungkan  dalam 
menghitung  growth  akan  mencapai  23,8%.  Secara  umum  pertumbuhan 
setoran  PPh  25/29  OP  dan  PPh  Final  1%  OP  mengalami  kenaikan  yang 
lebih baik dibandingkan pertumbuhan pada 2013, namun hal itu tidak dapat 
diukur  secara  apple-to-apple  dikarenakan  pengenaan  PPh  Final  1%  OP 
baru dimulai bulan Juli 2013"
6996,63,"6.  Pajak Penghasilan Pasal 25/29 Badan 

Kinerja  PPh  Pasal  25/29  Badan  mengalami  penurunan  sebesar  3,61%, 
padahal  pada  tahun  2013  mampu  tumbuh  sebesar  2,52%.  Memburuknya 
kinerja  PPh  Badan  ini  dipengaruhi  oleh  dua  faktor  utama  yaitu  penurunan 
pembayaran masa (PPh Pasal 25) dan peningkatan restitusi. Dua hal utama 
merupakan  efek  perlambatan  ekonomi  nasional  yang  terjadi  pada  tahun 
2013"
3289,63,"tidak 

Kinerja  penerimaan  PPh  Pasal  25/29  Badan  di  tahun  2014  memang 
belum memberikan hasil yang menggembirakan, hal ini merupakan dampak 
dari  kelesuan  perekonomian  global  yang  membuat  aliran  permintaan  dari 
negara-negara  tujuan  ekspor  Indonesia  tidak  kunjung  meningkat,  bahkan 
cenderung  menurun.  Hal  tersebut  tercermin  dari  kinerja  sektor  yang 
berorientasi  ekspor  seperti  sektor 
industri  pengolahan  dan  sektor 
pertambangan dan penggalian"
5652,63,"Sektor  pertambangan  dan  penggalian  juga  terkena  dampak  negatif 
regulasi  larangan  ekspor  mineral  mentah  sesuai Peraturan  Pemerintah  No. 
1/2014  tentang  kebijakan  pelarangan  ekspor  tambang  mentah  yang  mulai 
berlaku  sejak  12  Januari  2014.  Kondisi  ini  makin  diperparah  dengan 
menurunnya  harga  komoditas,  terutama  produk  pertambangan,  di  pasar 
dunia.  Seperti  harga  rata-rata  batu  bara  acuan  yang  terus  menurun 
sepanjang 2012 – 2014. Pada akhir 2014, harga rata-rata batu bara acuan 
2014  tercatat  sebesar  US$72,62,  turun  dari  US$82,92  di  tahun  2013,  dan 
jauh lebih rendah dibandingkan harga rata-rata tahun 2012 yang mencapai 
US$95,48"
8644,63,"Rp34,72 
triliun  dengan  pertumbuhan  24,10%  atau  melebihi  target  APBN-P  2014 
sebesar 102,73%. Beberapa hal yang menjadikan realisasi penerimaan PPh 
Pasal  26  tahun  2014  lebih  baik  dari  tahun  2013  antar  lain  disebabkan 
adanya  peningkatan  pembayaran  pembayaran  dividen  ke  wajib  pajak  luar 
negeri  dengan  pertumbuhan  sebesar  8,71%,  seiring  dengan  melemahnya 
nilai 
terhadap  dollar.  Penerimaan  PPh  Pasal  26  dari 
pembayaran  bunga  ke  luar  negeri  juga  mengalami  kenaikan  pertumbuhan 
yaitu sebesar 37,94%, sedangkan pembayaran royalti meskipun mengalami 
kenaikan  dalam  penerimaan  namun  pertumbuhannya  tahun  ini  sebesar 
19,51%  masih  lebih  rendah  dibandingkan  pertumbuhan  tahun  sebelumnya 
sebesar 20,63%"
1033,64,"Terjadi peningkatan pertumbuhan dari sisi sektoral penentu penerimaan. 
Dari  5  sektor  terbesar  penyumbang  penerimaan  PPh  Pasal  26,  sektor 
konstruksi  mempunyai  pertumbuhan  paling  tinggi  yaitu  mencapai  131,26% 
diikuti  dengan  sektor  pertambangan  dan  penggalian  sebesar  127,48%. 
Sektor industri pengolahan masih mendominasi penerimaan dari PPh pasal 
26 dengan kontribusi 34,80%"
6768,64,"8.  Pajak Penghasilan Final 

Penerimaan PPh Final Januari sampai dengan Desember 2014 sebesar 
Rp87.318,12  miliar  tumbuh  22,00%  dibandingkan  realisasi  penerimaan 
periode  yang  sama  tahun  2013,  tertinggi  dalam  tiga  tahun  terakhir.  Kinerja 
penerimaan  PPh  Final  sangat  baik  dibandingkan  jenis  pajak  lainnya, 
pencapaian  PPh  Final  secara  keseluruhan  mencapai  105,08%  dari  target 
APBN-P  2014,  lebih  baik  dari  pencapaian  tahun  2013  yang  mencapai 
103,20%"
4319,64,"9.  Pajak Pertambahan Nilai Dalam Negeri 

Kinerja  Penerimaan  PPN  Dalam  Negeri  (PPN  DN)  periode  Januari  -
Desember  2014  tumbuh  sebesar  6,18%  dibandingkan  periode  yang  sama 
tahun  2013,  terendah  dibandingkan  pertumbuhan  PPN  DN  dalam  empat 
tahun  terakhir.  Secara  umum,  melambatnya  pertumbuhan  PPN  DN  tahun 
2014  disebabkan  oleh  kondisi  perekonomian  di  Indonesia  yang  mengalami 
tekanan  akibat  menguatnya  kondisi  perekomomian  di  AS  sepanjang  2014 
sehingga  mendorong  arus  kas  keluar  (Capital  Outflow)  yang  cukup  besar 
dari Indonesia"
6300,64,"Beberapa kebijakan perpajakan di 2014 yang juga disinyalir memberikan 
terhadap  perlambatan  pertumbuhan  PPN  DN  Masa 
dampak  negatif 
semester  II  antara  lain  PMK-197/PMK.03/2013  yang  menaikkan  batasan 
omset  untuk  pengusaha  kecil,  juga  putusan  Mahkamah  Agung  yang 
menyebabkan  barang-barang  pertanian  dikenakan  Pajak  Pertambahan 
Nilai"
3002,65,"2014  yang  mencapai 
US$  134,7  miliar  dengan  pertumbuhan  -4,70%  dibanding  tahun  2013. 
Pertumbuhan  realisasi  PPh  Pasal  22  Impor  lebih  banyak  ditopang  oleh 
depresiasi  nilai  tukar  Rupiah  terhadap  Dollar  AS  di  tahun  2013.  Depresiasi 
nilai tukar di tahun 2014 terjadi sepanjang tahun sehingga masih menopang 
pertumbuhan PPN Impor (growth PPN Impor tidak negatif)"
6674,65,"diatur  dalam  Peraturan  Pemerintah  No  41  Tahun  2013  tentang 
Barang  Kena  Pajak  yang  Tergolong  Mewah  Berupa  Kendaraan  Bermotor, 
yang  memberikan  insentif  pemotongan  pajak  penjualan  barang  mewah 
(PPnBM)  beberapa  jenis  mobil  dengan  konsumsi  bahan  bakar  tertentu, 
membuat selera konsumsi masyarakat yang semula membeli mobil mewah  
menjadi  membeli  mobil  murah 
(LCGC)  sehingga  berimbas  pada 
menurunnya atau hilangnya penerimaan PPnBM"
8027,65,"12. Pajak Penjualan atas Barang Mewah Impor 

tukar  rupiah  agar 

Penurunan  nilai  impor  dilakukan  pemerintah  untuk  lebih  menggalakkan 
pasar  ekspor  dan  menjaga  nilai 
tidak  semakin 
terdepresiasi.  Dampak  keberhasilan  penurunan  nilai  impor  nasional  (Migas 
+ non Migas) 2014 berimbas pada menurunnya penerimaan PPnBM Impor, 
total  nilai Impor tahun  2014  $  178,2  miliar menurun  -4,53%  dari  nilai  impor 
tahun  2013  dan  bila  dirata-rata  penurunan  nilai  impor  dari  tahun  2014 
sebesar  -4,26%  dibandingkan  tahun  sebelumnya.  Penyebab  lain  kinerja 
penerimaan  PPnBM  Impor"
6068,66,"14. Pajak Lainnya 

Minimnya  pertumbuhan  Penjualan  Benda  Meterai  lebih  disebabkan  tidak 
adanya  momen  program  penerimaan  CPNS  seperti  yang  terjadi  di  2013, 
yang berdampak pada melonjaknya permintaan atas Benda Meterai/Meterai 
Tempel.  Dampak  penerapan  PMK-194/PMK.03/2012  pada  1  Januari  2013 
tentang  pembayaran  Pajak  Penjualan  bagi  Kontraktor  Perjanjian  Karya 
Pengusahaan  Pertambangan  Batubara  Generasi  I  (Kontraktor  PKP2B 
Generasi I) masih berpengaruh terhadap PPn Batubara"
7488,66,"Pada  TA  2014  Realisasi  Pendapatan  Pajak  Dalam  Negeri  Bruto  sebesar  
Rp1.188.293.707.772.712,00  atau  99,87  persen  dari  target  yang  ditetapkan 
dalam  APBN-P  TA  2014  sebesar  Rp1.189.826.575.602.000,00.  Hal  ini  berarti 
Pendapatan  Pajak  Dalam  Negeri  Bruto  TA  2014  mengalami  kenaikan  sebesar 
Rp 90.332.494.826.140,00 atau naik 8,23 persen dari realisasi TA 2013"
8198,66,"580.879.540.762.152

(34.349.323.130.837)

546.530.217.631.315

459.464.741.709.111

(50.634.797.296.475)

408.829.944.412.636

23.483.060.309.917

(6.778.357.841)

23.476.281.952.076

118.141.030.692.163

(55.097.669.280)

118.085.933.022.883

6.325.334.299.369

(31.986.513.038)

6.293.347.786.331

Realisasi  Pengembalian  Pendapatan  Pajak  Dalam  Negeri  TA  2014  sebesar 
Rp85.077.982.967.471,00.  Perbandingan  Realisasi  Pengembalian  Pendapatan 
Pajak Dalam Negeri  TA 2014 dan 2013 dapat dilihat pada Tabel 18 berikut"
6903,67,"Realisasi  
Pengembalian 
Pendapatan Pajak 
Perdagangan 
Internasional 
Rp525.861.129.643,
00 

Dari  nilai  Pengembalian  Pendapatan  Pajak  Dalam  Negeri  sebesar 
Rp85.077.982.967.471,00  termasuk  didalamnya  sebesar  Rp65.441.594.182,00 
berasal  dari 
Imbalan  Bunga.  Berdasarkan  Pasal  19  Peraturan  Menteri 
Keuangan  Republik  Indonesia  Nomor  226/PMK.03/2013  tentang  Tata  Cara 
Perhitungan  dan  Pemberian  Imbalan  Bunga,  ditetapkan  bahwa  Pembayaran 
imbalan  bunga  merupakan  bagian  dari  pengurang  penerimaan  pajak  dan  hal 
tersebut  berlaku  mulai  1  Januari  2014.  Nilai  pengembalian  PPh  tahun  2014 
sebesar  Rp34.349.323.130.837,00  naik  14,52  persen  dari  nilai  pengembalian 
tahun  2013  sebagai  dampak  dari  belum  membaiknya  kinerja  perusahaan-
perusahaan  besar  di  tahun  2013  khususnya  di  sektor  Pertambangan  dan 
Industri Pengolahan"
