id,Page,Content
6811,39,"Aset  Tak  Berwujud  merupakan  aset  yang  dapat  diidentifikasi  dan  tidak 
mempunyai  wujud  fisik  serta  dimiliki  untuk  digunakan  dalam  menghasilkan 
barang  atau  jasa  atau  digunakan  untuk  tujuan  lainnya  termasuk  hak  atas 
kekayaan  intelektual.  Aset  Tak  Berwujud  meliputi  software  komputer;  lisensi 
dan  franchise;  hak  cipta  (copyright),  paten,  goodwill,  dan  hak  lainnya,  hasil 
kajian/penelitian yang memberikan manfaat jangka panjang"
4242,39,"a.  Kewajiban Jangka Pendek 

(4)  Kewajiban 

Kewajiban adalah utang yang timbul dari peristiwa masa lalu yang penyelesaiannya 
mengakibatkan  aliran  keluar  sumber  daya  ekonomi  pemerintah.  Dalam  konteks 
pemerintahan,  kewajiban  muncul  antara 
lain  karena  penggunaan  sumber 
pembiayaan  pinjaman  dari  masyarakat,  lembaga  keuangan,  entitas  pemerintahan 
lain,  atau 
internasional.  Kewajiban  pemerintah  juga  terjadi  karena 
perikatan  dengan  pegawai  yang  bekerja  pada  pemerintah.  Setiap  kewajiban  dapat 
dipaksakan  menurut  hukum  sebagai  konsekuensi  dari  kontrak  yang  mengikat  atau 
peraturan perundang-undangan"
6907,40,"Ekuitas  dana  merupakan  kekayaan  bersih  pemerintah,  yaitu  selisih  antara  aset  dan 
utang  pemerintah.  Ekuitas  dana  diklasifikasikan  Ekuitas  Dana  Lancar,  Ekuitas  Dana 
Investasi dan Ekuitas Dana Cadangan. Ekuitas Dana Lancar merupakan selisih antara aset 
lancar  dan  kewajiban  jangka  pendek.  Ekuitas  Dana  Investasi  mencerminkan  kekayaan 
pemerintah yang tertanam dalam investasi jangka panjang, aset tetap, dan aset lainnya, 
dikurangi  dengan  kewajiban  jangka  panjang.  Ekuitas  Dana  Cadangan  mencerminkan 
kekayaan pemerintah yang dicadangkan untuk tujuan tertentu sesuai dengan peraturan 
perundang-undangan, dan merupakan akun lawan dari Dana Cadangan"
4086,43,"halaman 23 

UraianTA 2008TA 2007Kenaikan/(Penurunan)%Pendapatan Perpajakan658.360.450.104.268490.995.285.360.546167.365.164.743.72234,09%Pend. Pajak Dalam Negeri622.219.647.387.304470.058.411.279.578152.161.236.107.72632,37%Pend. Pajak Perdagangan Internasional36.140.802.716.96420.936.874.080.96815.203.928.635.99672,62%Pend. Negara Bukan Pajak259.411.199.919.931157.317.897.545.951102.093.302.373.98064,90%Total Pendapatan917.771.650.024.199648.313.182.906.497269.458.467.117.70241,56%No.Eselon IEstimasiRealisasi%1SETJEN127.050.323.000355.316.911.346279,67%2ITJEN44.440.000320.707.707721,66%3DJA245.939.690.000.000272.145.639.840.212110,66%4DJP534.535.380.328.342571.015.136.834.249106,82%5DJBC61.597.705.731.86474.029.415.541.789120,18%6DJPK036.598.1600,00%7DJPU025.952.1150,00%8DJPB2.092.733.71712.354.826.014590,37%9DJKN74.219.336.386114.843.204.866154,73%10BAPEPAM DAN LK40.001.200.00084.306.705.259210,76%11BPPK18.641.537.63614.197.109.72676,16%12BKF055.792.7560,00%JUMLAH842.334.825.630.945917.771.650.024.199108,96%"
385,45,"Meningkatnya  Penerimaan  Perpajakan 
sejalan  dengan  upaya  Pemerintah 
meningkatkan  tax  ratio  yaitu  peningkatan  penerimaan  perpajakan  dan  rasionya 
terhadap  PDB  melalui  langkah-langkah  yang  dilakukan  sejak  tahun  2006,  yaitu 
peningkatan  efektivitas  dan  efisiensi  pada  sistem  perpajakan  diantaranya  dengan 
melakukan  evaluasi  dan  penyempurnaan  atas  kebijakan  perpajakan  (tax  policy)  dan 
administrasi perpajakan"
5170,45,"Walaupun  telah  ditargetkan  secara  cermat,  realisasi  APBN  juga  dipengaruhi  oleh 
berbagai  faktor  terkait  di  mana  pada  gilirannya  memiliki  implikasi  pada  berbagai 
kondisi  perekonomian  secara  makro.  Berbagai  capaian/realisasi  APBN  baik  di  sisi 
pendapatan  maupun  belanja  tahun  2008  memiliki  implikasi  yang  signifikan  bagi 
perekonomian,  khususnya  pertumbuhan  ekonomi.  Capaian  realisasi  penerimaan 
perpajakan  TA  2008  sebesar  Rp658,40  triliun  secara  signifikan  mempengaruhi  upaya 
peningkatan  kinerja  Pemerintah  dalam  rangka  mengoptimalisasi  fungsi  perpajakan 
selaku  budgeter,  untuk  membiayai  kegiatan  publik  dan  sebagai  regulator,  dimana 
Pemerintah dapat menggunakan sumber daya tersebut untuk mencapai tujuan-tujuan 
tertentu"
6645,45,"Realisasi  penerimaan  Pajak  Perdagangan  Internasional  TA  2008  adalah  sebesar 
Rp36.140.802.716.964,00  atau  naik  72,62  persen  dari  realisasi  TA  2007  sebesar 
Rp20.936.874.080.968,00.  Sedangkan  realisasi  Pajak  Dalam  Negeri  TA  2008  adalah 
sebesar  Rp622.219.647.387.304,00  yang  berarti  mengalami  kenaikan  sebesar 
Rp152.161.236.107.726,00  atau  naik  32,37  persen  dibanding  realisasi  TA  2007  yang 
besarnya  Rp470.058.411.279.578,00.  Penerimaan  Pajak  Dalam  Negeri  tahun  ini 
dipengaruhi oleh kenaikan semua jenis pajak yang mengindikasikan terus membaiknya 
kondisi perekonomian dan reformasi perpajakan yang mulai menunjukkan hasilnya"
3418,45,"Undang-Undang No. 28 tahun 2007 tentang Perubahan Ketiga atas Undang-Undang No. 6 
tahun  1983  tentang  Ketentuan  Umum  dan  Tata  Cara  Perpajakan  merupakan  respon 
Pemerintah  dalam  menerapkan  prinsip-prinsip  perpajakan  seperti  keadilan  (fairness), 
kesederhanaan  (simplicity),  netralitas  (neutrality)¸dan  kepastian  hukum  (legal).  Di"
3788,46,"Seperti  yang  tercantum  dalam  penjelasan  Undang-Undang  tersebut,  tujuan  dari 
perubahan  adalah  untuk  lebih  memberikan  keadilan,  meningkatkan  pelayanan  kepada 
Wajib  Pajak,  meningkatkan  kepastian  dan  penegakan  hukum,  serta  mengantisipasi 
kemajuan  di  bidang  teknologi  informasi  dan  perubahan  ketentuan  material  di  bidang 
perpajakan. Selain itu perubahan juga dimaksudkan untuk meningkatkan profesionalisme 
aparatur  perpajakan,  meningkatkan  keterbukaan  administrasi  perpajakan  dan 
meningkatkan kepatuhan sukarela Wajib Pajak"
8471,46,"Walaupun  relatif  baru,  ketentuan  perpajakan  ini  telah  dan  berpotensi  signifikan  untuk 
memberikan dampak masif bagi  perekonomian Indonesia secara makro. Dari hasil survei 
yang dilakukan World Bank, Indonesia berada pada peringkat 110 dari 178 negara dalam 
hal 
s.d.  2007 
(www.doingbusiness.org).  Melalui  reformasi  perpajakan,  high  cost  economy  yang  harus 
dibayar oleh dunia bisnis di Indonesia diharapkan dapat dieliminasi untuk  menstimulasi 
investasi dan pertumbuhan ekonomi"
9406,46,"kemudahan  membayar  pajak  pada  periode 

tahun  2006 

Tidak dapat dipungkiri UU No. 28 tahun 2007 tersebut telah memfasilitasi jalan (pave the 
way)  menuju  sistem  perpajakan  yang  sehat  dan  kompetitif.  Di  masa  yang  akan  datang, 
perubahan  sistem  perpajakan  ini  juga  diharapkan  dapat  mengoptimalisasi  tujuan 
kebijakan  perpajakan  itu  sendiri,  yakni  menghasilkan  pendapatan  untuk  membiayai 
kegiatan  publik,  sebagai  sarana  distribusi  pendapatan  dan  pembuatan  kebijakan 
Pemerintah demi terwujudnya masyarakat yang sejahtera"
6722,47,"Realisasi penerimaan pajak tersebut di atas ditentukan oleh beberapa faktor penentu, 
yaitu indikator-indikator ekonomi makro seperti pertumbuhan ekonomi, tingkat inflasi, 
dan  nilai  tukar.  Selain  itu  penerimaan  perpajakan  juga  dipengaruhi  oleh  faktor 
eksternal  seperti  harga  minyak  internasional  yang  memberikan  pengaruh  signifikan 
terhadap  penerimaan  pajak  dari  sektor  migas.  Hal  ini  antara  lain  disebabkan  oleh 
realisasi beberapa indikator ekonomi makro yang berada di atas asumsi makro APBN-P 
2008"
1500,47,"Dalam  upaya  meningkatkan  penerimaan  perpajakan,  Pemerintah  melaksanakan 
penyempurnaan  administrasi  perpajakan.  Langkah-langkah  yang  diambil  untuk 
memperbaiki  administrasi  perpajakan  dalam  mengatasi  rendahnya  rasio  pajak 
dipengaruhi  oleh  (i)  sistem  perpajakan  yang  rumit  dan  kecenderungan  terjadinya 
tumpang-tindih  peraturan;  (ii)  tendensi  wajib  pajak  untuk  membayar  kewajiban 
pajaknya; (iii) dan kondisi perekonomian yang didominasi sektor informal. Upaya nyata 
yang  saat  ini  sedang  dilakukan  adalah  perubahan  UU  perpajakan,  yaitu  UU  No. 
28/2007 tentang Perubahan Ketiga atas UU No. 6/1983 tentang Ketentuan Umum dan 
Tata  Cara  Perpajakan,  agar  pelaksanaan  sistem  perpajakan  dapat  lebih  efektif  dan 
efisien.  Tercapainya  prinsip-prinsip  perpajakan  yang  sehat  seperti  persamaan, 
kesederhanaan,  dan  keadilan  diharapkan  mampu  meningkatkan  kapasitas  fiskal  dan 
merangsang  perkembangan  ekonomi  makro  yang  lebih  baik  dengan  menghapuskan 
hambatan berinvestasi"
2003,47,"Sesuai  dengan  UU  No.28/2007  tersebut,  hingga  tahun  2008  telah  dilaksanakan 
reformasi administrasi perpajakan. Refromasi tesebut meliputi peningkatan pelayanan 
terhadap  wajib  pajak,  yang  meliputi 
implementasi  dan  pembentukan  sistem 
administrasi perpajakan modern pada seluruh Satker Ditjen Pajak (KPP Modern: Large 
Tax Office, Medium Tax Office, dan Small Tax Office), serta perluasan wajib pajak patuh 
ditambah  wajib  pajak 
tertentu  untuk  percepatan  pemberian  restitusi;  dan 
implementasi praktek good governance, meliputi pembentukan Pusat Data Pajak dan"
7552,47,"Kenaikan  realisasi  penerimaan  bea  masuk  dan  cukai  terutama  dipengaruhi  oleh 
perkembangan  indikator-indikator  ekonomi  makro  seperti  pertumbuhan  ekonomi. 
Selain  itu  kenaikan  penerimaan  cukai  juga  dipengaruhi  oleh  peningkatan  jumlah 
produksi  barang  kena  cukai  serta  tarif  dan  Harga  Jual  Eceran  (HJE)  produk  Hasil 
Tembakau. Upaya peningkatan efektivitas pemungutan cukai juga menjadi faktor yang 
mempengaruhi kinerja penerimaan cukai"
8216,48,"Seluruh satuan kerja Kantor Pelayanan  dan Pengawasan  Bea dan Cukai  (KPPBC)  pada 
Direktorat Jenderal Bea dan Cukai telah membukukan pendapatan cukai sesuai dengan 
hasil  rekonsiliasi  antara  dokumen  sumber  di  Seksi  Cukai,  pencatatan  pada  Seksi 
Perbendaharaan,  dan  rekapitulasi  sistem  aplikasi  dari  Seksi  Dukungan  Teknik  dan 
Distribusi Dokumen (DTDD)"
329,48,"halaman 28 

UraianEstimasiRealisasi%Pendapatan Pajak Dalam Negeri580.248.290.000.000622.219.647.387.303107,23PPh305.015.890.000.002327.072.030.881.319107,23PPN195.463.999.999.999210.252.844.791.599107,57PBB25.266.000.000.00025.184.321.344.20399,68BPHTB5.431.200.000.0005.464.842.964.798100,62Cukai45.717.500.000.00051.212.399.482.354112,02Pendapatan Pajak Lainnya3.353.699.999.9993.033.207.923.03090,440 50,000,000 100,000,000 150,000,000 200,000,000 250,000,000 300,000,000 350,000,000 327,072,030 210,252,844 25,184,321 5,464,842 12,399 3,033,207 EstimasiRealisasi"
9994,49,"halaman 29 

UraianTA 2008TA 2007Kenaikan/ Penurunan%Pend. Pajak Dalam Negeri622.219.647.387.303470.058.411.279.578152.161.236.107.72532,37%PPh327.072.030.881.319238.456.668.691.46388.615.362.189.85637,16%PPN210.252.844.791.599154.525.209.003.93455.727.635.787.66536,06%PBB25.184.321.344.20323.712.069.300.6701.472.252.043.5336,21%BPHTB5.464.842.964.7985.947.294.662.224(482.451.697.426)(8,11%)Cukai51.212.399.482.35444.679.463.855.0186.532.935.627.33614,62%Pendapatan Pajak Lainnya3.033.207.923.0302.737.705.766.269295.502.156.76110,79%0 50,000,000 100,000,000 150,000,000 200,000,000 250,000,000 300,000,000 350,000,000 PPhPPNPBBBPHTBCukaiPend. Pajak Lainnya327,072,030 210,252,844 25,184,321 5,464,842 51,212,399 3,033,207 TA 2008TA 2007"
4550,51,"tercatat 

sebesar 

2008 

TA 

Seluruh  satuan  kerja  (KPPBC)  pada  Direktorat  Jenderal  Bea  dan  Cukai  telah 
membukukan  pendapatan Bea  Masuk  yang mengacu  pada  prinsip  Cash  Basis.  Hal  ini 
dilakukan dengan melakukan  cut  off  atau mengeluarkan pendapatan yang SSPCP-nya 
tahun 2007 tetapi PIB-nya tahun 2008 dan membukukan pendapatan yang SSPCP-nya 
tahun 2008 tetapi PIB-nya tahun 2009"
6476,51,"Terlampauinya target penerimaan Pungutan Ekspor/bea keluar antara lain disebabkan 
oleh  tingginya  harga  komoditas  ekspor,  terutama  Crude  Palm  Oil  (CPO),  yang 
berimplikasi  pada  penerapan  tarif  Pungutan  Ekspor/bea  keluar  yang  lebih  tinggi. 
Disamping  itu,  membaiknya  harga  CPO  tersebut  turut  memberikan  insentif  kepada 
eksportir untuk meningkatkan volume  penjualan CPO ke luar negeri. Dengan naiknya 
harga  dan  volume  tersebut,  maka  nilai  Pungutan  Ekspor/bea  keluar  ikut  meningkat 
pula"
6546,51,"Selama  TA  2008  terdapat  realisasi  pengembalian  pendapatan  Pungutan  Ekspor/bea 
keluar  untuk  pendapatan  TA  2008  melalui  kompensasi  Pungutan  Ekspor/bea  keluar 
Tahun  2008  sebesar  Rp21.644.851.705,42.  Berdasarkan  Peraturan  Menteri  Keuangan 
Nomor  93/PMK.02/2005  Tentang  Tata  Cara  Pembayaran  dan  Penyetoran  Pungutan 
Ekspor, kompensasi tersebut diakui sebagai pembayaran diterima di muka atas jumlah 
Pungutan  Ekspor  yang  terutang  dari  eksportir  yang  bersangkutan  pada  periode 
berikutnya dan disajikan sebagai utang di neraca tingkat Eselon I Ditjen Anggaran"
6743,52,"halaman 32 

No.Nama PerusahaanNomor Keputusan/ Tanggal SuratNilai1PT. Sari Dumai SejatiKEP-39/KM.02/2008 Tgl.27 Agustus 2008253,806,307.862KPB PTPN Cabang MedanKEP-43/KM.02/2008 Tgl.16 September 200812,158,164.003PT. Kalirejo LestariKEP-47/KM.02/2008 Tgl.23 September 20081,516,491,900.004PT. Salim Ivomas PratamaKEP-46/KM.02/2008 Tgl.22 September 2008202,241,783.005PT. Sutomo Agrindo MasKEP-56/KM.02/2008 Tgl.21 Oktober 20081,516,491,900.006PT. Sinar Jaya Inti MulyaKEP-59/KM.02/2008 Tgl.22 Oktober 20081,998,721,159.007PT. Pacific Palmindo IndustriKEP-54/KM.02/2008 Tgl.21 Oktober 2008168,528,582.008PT. Salim Ivomas PratamaKEP-58/KM.02/2008 Tgl.22 Oktober 200883,608,048.009PT. Salim Ivomas PratamaKEP-57/KM.02/2008 Tgl.22 Oktober 2008227,117,484.0010PT. Hindoli KEP-65/KM.02/2008 Tgl.05 November 2008739,513,441.0011PT. Smart Tbk.KEP-64/KM.02/2008 Tgl.05 November 200821,296,423.9512PT. Intibenua PerkasatamaKEP-63/KM.02/2008 Tgl.05 November 200858,238,104.0013PT. Salim Ivomas PratamaKEP-66/KM.02/2008 Tgl.05 November 200836,223,129.0014KPB PTPN Cabang MedanKEP-68/KM.02/2008 Tgl.12 November 2008800,056,980.0015PT. Socfin IndonesiaKEP-76/KM.02/2008 Tgl.24 Desember 20089,276,802,568.6116PT. Musim MasKEP-73/KM.02/2008 Tgl.22 Desember 2008208,506,168.0017PT. Intibenua PerkasatamaKEP-72/KM.02/2008 Tgl.22 Desember 2008266,565,176.0018PT. Multimas Nabati AsahanKEP-78/KM.02/2008 Tgl.30 Desember 2008385,882,560.0019PT. Karya Putrakreasi NusantaraKEP-77/KM.02/2008 Tgl.24 Desember 200840,156,642.0020PT. Bukit Kapur ReksaKEP-82/KM.02/2008 Tgl.31 Desember 2008116,000,280.0021PT. Musim MasKEP-83/KM.02/2008 Tgl.31 Desember 2008733,079,352.0022PT. Tri Bakti SarimasKEP-81/KM.02/2008 Tgl.30 Desember 2008455,369,216.0023PT. Smart Tbk.KEP-80/KM.02/2008 Tgl.30 Desember 200871,166,590.0024PT. Binapratama SakatojayaKEP-79/KM.02/2008 Tgl.30 Desember 2008626,641,488.0025PT.Selago Makmur PlantationKEP-75/KM.02/2008 Tgl.24 Desember 2008469,981,116.0026PT. Ecco Tannery IndonesiaKEP-31/KM.02/2008 Tgl.18 Juli 20081,200,089,075.0027PT. Nubika JayaKEP-45/KM.02/2008 Tgl.16 September 200843,447,615.0028PT. Daya LabuhanKEP-67/KM.02/2008 Tgl.11 Mei 2008116,670,453.00JUMLAH21,644,851,705.42"
7167,53,"64,90  persen  dari  realisasi  TA  2007.  Kenaikan  realisasi  PNBP  ini  terjadi  pada 
Penerimaan  Sumber  Daya  Alam  (SDA)  sebesar  Rp87.774.684.088.340,00  atau  70,34 
persen,  peningkatan  Penerimaan  Bagian  Pemerintah  atas  Laba  BUMN  sebesar 
Rp5.865.867.583.870,00  atau  25,26  persen,  dan  peningkatan  Penerimaan  PNBP 
Lainnya sebesar Rp8.411.751.883.988,00 atau 90,34 persen"
995,53,"halaman 33 

UraianEstimasiRealisasi%Penerimaan Sumber Daya Alam182.946.860.000.000212.558.355.630.060116,19%Pendapatan Bagian Laba BUMN31.244.300.000.00029.088.370.115.74993,10%Pendapatan PNBP Lainnya20.793.523.349.18317.723.475.356.34085,24%Pendapatan BLU122.619.663.00040.998.817.78233,44%235.107.303.012.183259.411.199.919.931110,34%UraianTA 2008TA 2007Kenaikan/ Penurunan%Penerimaan SDA212.558.355.630.060124.783.671.541.72087.774.684.088.34070,34%Bagian Pemerintah atas Laba BUMN29.088.370.115.74923.222.502.531.8795.865.867.583.87025,26%PNBP Lainnya17.723.475.356.3409.311.723.472.3528.411.751.883.98890,34%Pendapatan BLU40.998.817.782040.998.817.7820,00%Total Pendapatan259.411.199.919.931157.317.897.545.951102.093.302.373.98064,90%"
846,55,"Realisasi  Penerimaan  Sumber  Daya  Alam 
(SDA)  TA  2008  adalah  sebesar 
Rp212.558.355.630.060,00  atau  116,19  persen  dari  target  yang  ditetapkan  dalam 
APBN-P  TA  2008  sebesar  Rp182.946.860.000.000,00.  Hal  ini  berarti  Penerimaan  SDA 
TA 2008 mengalami kenaikan sebesar Rp87.774.684.088.340,00 atau 70,34 persen dari 
realisasi  TA  2007.  Kontribusi  kenaikan  Penerimaan  SDA  ini  terutama  berasal  dari 
Pendapatan  Minyak  Bumi 
sebesar 
Rp75.417.775.440.158,00 atau 80,57 persen dari TA 2007"
9666,55,"Melambungnya  harga  minyak  mentah  dunia,  membaiknya  lifting,  dan  melemahnya 
nilai  tukar  rupiah  terhadap  USD  tersebut  di  atas  telah  mendorong  pencapaian 
penerimaan SDA di atas target APBN-P. Disamping itu, pencapaian tersebut didorong 
pula  oleh  adanya  upaya  penagihan  secara  intensif  yang  dilakukan  oleh  Direktorat 
Jenderal  Anggaran.  Besarnya  realisasi  Penerimaan  Sumber  Daya  Alam  dapat  dilihat 
dalam tabel 15 berikut"
4768,56,"halaman 36 

UraianTA 2008TA 2007Kenaikan/ Penurunan%Pendapatan Minyak Bumi169.022.232.949.51693.604.457.509.35875.417.775.440.15880,57%Pendapatan Gas Bumi42.594.738.596.24631.179.214.032.36211.415.524.563.88436,61%Pend. Pertambangan Panas Bumi941.384.084.2980941.384.084.2980,00%Total Pendapatan212.558.355.630.060124.783.671.541.72087.774.684.088.34070,34%050,000,000100,000,000150,000,000200,000,000Pend. Minyak BumiPend. Gas BumiPend. Pertambangan Panas Bumi169,022,23342,594,738941,38493,604,45731,179,2140TA 2008TA 200779.52%20.04%0.44%Pendapatan Minyak BumiPendapatan Gas BumiPend. Pertambangan Panas Bumi"
3658,57," 
Pendapatan Pertambangan Panas Bumi (SDA Non Migas) 

Penyajian  Pendapatan  Pertambangan  Panas  Bumi  pada  Tahun  2008  didasarkan  pada 
ketentuan  PMK  Nomor  165/PMK.03/2008  tentang  Mekanisme  Pajak  Penghasilan 
Ditanggung Pemerintah dan Penghitungan Penerimaan Negara Bukan Pajak atas Hasil 
Pengusahaan Sumber Daya Panas Bumi untuk Pembangkitan Energi/Listrik. Pada tahun 
sebelumnya 
informasi  mengenai  Pendapatan  Pertambangan  Panas  Bumi  hanya 
disajikan  dalam  Lampiran  Laporan  Keuangan  Pemerintah  Pusat"
8040,57,"Rekening  No.508.000084  adalah  Rekening  Penerimaan  Panas  Bumi  Departemen 
Keuangan  di  Bank  Indonesia  yang  digunakan  untuk  menampung  penerimaan  negara 
yang  berasal  dari  kegiatan  panas  bumi  di  Indonesia  serta  menyelesaikan  kewajiban 
pemerintah di bidang perpajakan (pembayaran kembali PPN, pembayaran PBB) terkait 
dengan kegiatan usaha Panas Bumi"
4680,58,"  Undang-undang  No.  33  Tahun  2004  tentang  Perimbangan  Keuangan 
Antara Pemerintah Pusat dan Pemerintahan Daerah mengatur antara lain 
bahwa  hasil  dari  pertambangan  panas  bumi  yang  dapat  dibagihasilkan 
kepada  daerah  adalah  yang  berupa  Penerimaan  Negara  Bukan  Pajak 
(PNBP)  yaitu  setoran  bagian  Pemerintah  setelah  dikurangi  pajak-pajak 
dan pungutan-pungutan, dengan imbangan 20% untuk Pemerintah Pusat 
dan 80% untuk Daerah"
5339,58,"Disamping itu, adanya  desakan Pemda  yang semakin kuat untuk  memperoleh Dana 
Bagi Hasil dari SDA panas bumi serta kecilnya persentase setoran bagian Pemerintah 
(34%)  dibandingkan  dengan  tarif  pajak  pada  saat  penandatangan  kontrak  (48%), 
turut  mempersulit  dalam  perhitungan  PNBP.  Apabila  setoran  bagian  Pemerintah 
tersebut  dikurangi  dengan  unsur-unsur  perpajakan,  hampir  dapat  dipastikan  tidak 
ada setoran bagian Pemerintah yang akan diperhitungkan sebagai PNBP"
9916,58,"Menteri 
Keuangan 
(PMK) 
No.165/PMK.03/2008 tentang Mekanisme Pajak Penghasilan Ditanggung Pemerintah 
dan Penghitungan Penerimaan Negara Bukan Pajak  atas Hasil Pengusahaan Sumber 
Daya Panas Bumi untuk Pembangkitan Energi/Listrik.  PMK tersebut mengatur antara 
lain mekanisme Pajak Penghasilan Ditanggung Pemerintah serta penghitungan PNBP 

Peraturan  Menteri 

Keuangan 

halaman 38"
240,59,"Dengan  mengacu  pada  PMK  tersebut  serta  berdasarkan  data  yang  ada  (setoran 
bagian  Pemerintah,  pembayaran  PBB  pertambangan  panas  bumi,  reimbursement 
PPN  kepada  pengusaha  panas  bumi)  Direktorat  Penerimaan  Negara  Bukan  Pajak 
telah  melakukan  verifikasi  penghitungan  PNBP  tahun  2006  s.d  2008  yang  besarnya 
adalah sebesar Rp941.384.084.298,23"
4244,59,"Berdasarkan  surat  Dirjen  Anggaran  kepada  Dirjen  Perbendaharaan  No.  S-
4160/AG/2008 tanggal 30 Desember 2008 (terlampir) telah meminta untuk dilakukan 
pemindahbukuan  PNBP  sebesar  Rp941.384.084.298,23  dari  Rekening  Penerimaan 
Panas Bumi No. 508.000084 ke Rekening Bendahara Umum Negara No. 502.000000 
Kode Akun 421611 (Pendapatan Pertambangan Panas Bumi)"
4075,59,"Rp 24.582.484.193.944,00. Apabila dibandingkan dengan TA 2007, Bagian Pemerintah 
atas  Laba  BUMN  TA 2008  mengalami  kenaikan  sebesar  Rp5.865.867.583.870,00  atau 
25,26  Persen  dari  realisasi  TA  2007.  Peningkatan 
lain  disebabkan 
meningkatnya  setoran  dividen  dari  PT  Pertamina  (Persero),  PT  Telkom  Tbk  dan  Bank 
Mandiri, disamping beberapa BUMN yang lain"
2045,60,"halaman 40 

UraianEstimasiRealisasi%Pend. Laba BUMN Perbankan3.870.403.000.0004.505.885.921.805116,42%Pend. Laba BUMN Non Perbankan27.373.897.000.00024.582.484.193.94489,80%Total31.244.300.000.00029.088.370.115.74993,10%UraianTA 2008TA 2007Kenaikan/ Penurunan%Pend. Laba BUMN Perbankan4.505.885.921.8053.304.642.991.4981.201.242.930.30736,35%Pend. Laba BUMN Non Perbankan24.582.484.193.94419.917.859.540.3814.664.624.653.56323,42%Total29.088.370.115.74923.222.502.531.8795.865.867.583.87025,26%05,000,00010,000,00015,000,00020,000,00025,000,000Pend. Laba BUMN PerbankanPend. Laba BUMN Non Perbankan4,505,88624,582,4843,304,64319,917,859TA 2008TA 2007"
2411,61,"Bagian  Laba  BUMN  yang  berkontribusi  cukup  signifikan  terhadap  kenaikan  PNBP 
dipengaruhi  oleh  beberapa  hal:  (i)  jumlah  kepemilikan  saham  pada  BUMN;  (ii)  laba 
bersih  setelah  pajak  (earning  after  tax);  (iii)  besarnya  pay  out  ratio;  (iv)  rencana 
strategis  BUMN  dalam  melakukan  ekspansi  usaha,  privatisasi,  dan  merger  serta  (v) 
kondisi  perekonomian  nasional  yang  mempengaruhi  kinerja  masing-masing  BUMN. 
Penyumbang terbesar bagian laba BUMN adalah sektor pertambangan"
416,61,"Realisasi  Penerimaan  Negara  Bukan  Pajak  (PNBP)  Lainnya  TA  2008  adalah  sebesar 
Rp17.723.475.356.340,00 atau 85,24 persen dari target yang ditetapkan dalam APBN-P 
TA  2008  yaitu  sebesar  Rp20.793.555.967.945,00  Apabila  dibandingkan  dengan  TA 
2007,  PNBP  Lainnya  TA  2008  mengalami  kenaikan  sebesar  Rp8.411.751.883.988,00 
atau 90,34 persen dari realisasi TA 2007. Besarnya realisasi PNBP Lainnya dapat dilihat pada 
tabel 20 berikut"
453,61,"halaman 41 

No.Nama BUMNJumlah% dari Total Pend. Laba BUMN *)1PT. Pertamina14,105,932,879,74948.49%2PT. Telkom4,206,500,016,56214.46%3PT. Bank Mandiri2,619,540,000,0009.01%4PT. Bank Rakyat Indonesia1,374,380,000,0004.72%5PT. Aneka Tambang1,334,439,715,1804.59%6PT. Timah579,992,400,0001.99%7PT. Freeport Indonesia477,697,869,0001.64%8PT. Semen Gresik452,782,261,9601.56%9PT. Perusahaan Gas Negara429,126,020,2331.48%10PT. Pelabuhan Indonesia II383,440,000,0001.32%Total 10 BUMN25,963,831,162,68489.26%UraianEstimasiRealisasi%Pend. Penjualan dan Sewa20.596.361.845.19716.972.842.205.40082,41%Pendapatan Jasa137.330.679.111328.289.106.112239,05%Pendapatan Bunga0309.195.155.6160,00%Pendapatan Pendidikan18.000.000.0009.959.935.00055,33%Pendapatan Gratifikasi dan Uang Sitaan Hasil Korupsi0155.000.0000,00%Pendapatan Iuran dan Denda40.004.093.00086.260.653.579215,63%Pendapatan Lain-lain1.859.350.63716.773.300.633902,11%Total20.793.555.967.94517.723.475.356.34085,24%"
4466,62,"halaman 42 

UraianTA 2008TA 2007Kenaikan/Penurunan%Pendapatan Penjualan dan Sewa16.972.842.205.400 373.474.771.179 16.599.367.434.221 4444,58%Pendapatan Jasa328.289.106.112 328.289.106.112 0,00%Pendapatan Bunga309.195.155.616 0,00%Pendapatan Pendidikan9.959.935.000 12.904.976.471 0,00%Pend. Gratifikasi dan Uang Sitaan Hasil Korupsi155.000.000 0,00%Pendapatan Iuran dan Denda86.260.653.579 86.260.653.579 0,00%Pendapatan Lain-lain16.773.300.633 8.925.343.724.702 (8.908.570.424.069)-99,81%Total Pendapatan17.723.475.356.3409.311.723.472.3528.105.346.769.84387,04%UraianEstimasiRealisasi%Pendapatan Jasa Layanan Umum122.619.663.00039.290.052.70532,04%Pendapatan Hibah Badan Layanan Umum053.250.0000,00%Pendapatan Hasil Kerja Sama BLU01.652.710.0000,00%Pendapatan BLU Lainnya02.805.0770,00%Total122.619.663.00040.998.817.78233,44%"
