id,Page,Content
1704,46,"  Sesuai  dengan  Buletin  Teknis  24  tentang  Akuntansi  Pendapatan  Perpajakan, 
Pengakuan  Pendapatan  Perpajakan-LO  yang  dipungut  dengan  sistem  official 
assessment  diakui  pada  saat  timbulnya  hak  untuk  menagih  Pendapatan 
Perpajakan.  Timbulnya  hak  menagih  adalah  pada  saat  Pemerintah  telah 
menerbitkan ketetapan yang mempunyai kekuatan hukum yang mengikat dan 
harus  dibayar  oleh  Wajib  Pajak  sesuai  ketentuan  peraturan  perpajakan  yang 
berlaku  atau  saat  badan  peradilan  mengeluarkan  putusan  atas  gugatan. 
Ketetapan  tersebut  menjadi  dokumen  sumber  untuk  mencatat  Pendapatan 
Perpajakan-LO.  Dokumen  sumber  pencatatan  Pendapatan  Perpajakan-LO 
dengan  sistem  official  assessment  di  lingkup  Kementerian  Keuangan  adalah 
ketetapan/keputusan/putusan diterbitkan oleh Pemerintah atau badan peradilan 
yang mengakibatkan kurang bayar sehingga timbul Piutang Perpajakan"
7302,46,"-  Pendapatan  Pajak  Pertambahan  Nilai  (PPN)  dan  Pajak  Penjualan 
Barang  Mewah  (PPnBM)  diakui  pada  saat  PPN  dan  PPnBM  terutang 
dibayar dan/atau dilaporkan oleh pengusaha atau pada saat ketetapan 
atas  pemeriksaan/keputusan  keberatan/banding  yang  mengakibatkan 
kurang bayar diterbitkan petugas pajak dan tidak diajukan upaya hukum 
oleh Wajib Pajak sampai dengan batas waktu yang telah ditentukan"
8180,47,"-  Pendapatan Perpajakan Dalam Negeri – Pendapatan Cukai 

  Pendapatan  Cukai  Hasil  Tembakau  (CK-HT)  diakui  pada  saat 
dokumen pemesanan pita cukai telah mendapat nomor pendaftaran 
(CK-1) dan telah dilakukan pembayaran (SSPCP) atau dokumen CK-
1 Kredit  dan SK  Penundaan Pembayaran.  Pencatatan  pendapatan 
cukai sebesar nilai dalam dokumen CK-1 dan SSPCP"
868,49,"-  Pendapatan imbal jasa penjaminan infrastruktur diakui pada saat timbul 
hak  atas  pendapatan  Imbal  Jasa  Penjaminan  Infrastruktur  yang  telah 
diberikan sesuai berlalunya waktu 

  Akuntansi  pendapatan-LO  dilaksanakan  berdasarkan  azas  bruto,  yaitu 
dengan  membukukan  penerimaan  bruto,  dan  tidak  mencatat  jumlah 
netonya (setelah dikompensasikan dengan pengeluaran)"
7609,49,"  Semua  pendapatan-LO  di  Kementerian  Keuangan  yang  belum  diatur 
dalam Surat Edaran Menteri Keuangan Nomor SE-30/MK.01/2018 tentang 
Petunjuk  Teknis  Kebijakan  Akuntansi  Pendapatan,  Piutang,  dan  Utang 
Berbasis  Akrual  Lingkup  Kementerian  Keuangan  BA  015  mengikuti 
kebijakan akuntansi pendapatan-LO secara umum sesuai dengan Standar 
Akuntansi Pemerintahan"
4577,51,"  Terhadap Piutang Perpajakan, keputusan saat terjadinya Piutang Perpajakan, 
dicatat  dan  dinilai  berdasarkan  sistem  pemungutan  pajak  yang  berlaku  dan 
basis  akuntansi  pengakuan  aset  yang  diatur  dalam  Standar  Akuntansi 
Pemerintah.  Selanjutnya,  berdasarkan  peraturan  perundang-undangan 
perpajakan yang berlaku, kebijakan akuntansi yang diambil dalam pengakuan 
dan pengukuran piutang pajak adalah sebagai berikut"
9617,52,"h)  diterbitkan Surat Keputusan Pelaksanaan Putusan Banding; 
i) 

diterbitkan  Surat  Keputusan  Pelaksanaan  Putusan  Peninjauan 
Kembali  yang  menyebabkan  jumlah  yang  masih  harus  dibayar 
bertambah; 
diterbitkan Surat Pemberitahuan Pajak Terutang; 
j) 
diterbitkan Surat Tagihan Pajak Pajak Bumi dan Bangunan; 
k) 
l) 
diterbitkan Surat Ketetapan Pajak Pajak Bumi dan Bangunan; 
m)  diterbitkan  Surat  Ketetapan  Bea  Perolehan  Hak  atas  Tanah  dan 

Bangunan Kurang Bayar"
1879,53,"ruang 

lingkup  objek 

Milik Negara. Revaluasi dilakukan terhadap aset tetap berupa Tanah, Gedung, 
dan Bangunan, serta Jalan, Jaringan, dan Irigasi berupa Jalan Jembatan dan 
Bangunan Air pada Kementerian Negara/Lembaga sesuai kodefikasi Barang 
Milik  Negara  yang  diperoleh  sampai  dengan  31  Desember  2015.  Termasuk 
tetap  pada 
dalam 
Kementerian/Lembaga yang sedang dilaksanakan Pemanfaatan. Pelaksanaan 
penilaian  dalam  rangka  revaluasi  dilakukan  dengan  pendekatan  data  pasar, 
pendekatan biaya, dan/atau pendekatan pendapatan oleh Penilai Pemerintah 
di lingkungan Direktorat Jenderal Kekayaan Negara, Kementerian Keuangan. 
Revaluasi  dilakukan  pada tahun  2017  dan  2018.  Berdasarkan  pertimbangan 
efisiensi anggaran dan waktu penyelesaian, pelaksanaan penilaian dilakukan 
dengan survey lapangan untuk objek penilaian berupa Tanah dan tanpa survey 
lapangan untuk objek penilaian selain Tanah"
6221,53,"revaluasi  adalah  aset 

  Nilai aset tetap hasil penilaian kembali menjadi nilai perolehan baru dan nilai 
akumulasi penyusutannya adalah nol. Dalam hal nilai aset tetap hasil revaluasi 
lebih  tinggi  dari  nilai  buku  sebelumnya  maka  selisih  tersebut  diakui  sebagai 
penambah ekuitas pada Laporan Keuangan. Namun, apabila nilai aset tetap 
hasil revaluasi lebih rendah dari nilai buku sebelumnya maka selisih tersebut 
diakui sebagai pengurang ekuitas pada Laporan Keuangan"
5400,53,"  Aset Tetap yang tidak digunakan dalam kegiatan operasional pemerintah yang 
disebabkan  antara  lain  karena  aus,  ketinggalan  jaman,  tidak  sesuai  dengan 
kebutuhan  organisasi  yang  makin  berkembang,  rusak  berat,  tidak  sesuai 
dengan  rencana  umum  tata  ruang  (RUTR),  atau  masa  kegunaannya  telah 
berakhir direklasifikasi ke Aset Lain-Lain pada pos Aset Lainnya"
1008,53,"A.6.5.3. Piutang Jangka Panjang 

  Piutang  Jangka  Panjang  adalah  piutang  yang  akan  jatuh  tempo  atau  akan 
direalisasikan  lebih  dari  12  bulan  sejak  tanggal  pelaporan.  Termasuk  dalam 
Piutang  Jangka  Panjang adalah Tagihan Penjualan  Angsuran (TPA), Tagihan 
Tuntutan  Perbendaharaan/Tuntutan  Ganti  Rugi  (TP/TGR)  yang  jatuh  tempo 
lebih dari satu tahun"
5730,53,"  TPA  menggambarkan  jumlah  yang  dapat  diterima  dari  penjualan  aset 
pemerintah secara angsuran kepada pegawai pemerintah yang dinilai sebesar 
nilai nominal dari kontrak/berita acara penjualan aset yang bersangkutan setelah 
dikurangi dengan angsuran yang telah dibayar oleh pegawai ke kas negara atau 
daftar saldo tagihan penjualan angsuran"
2057,53,"  Tuntutan  Ganti  Rugi  adalah  suatu  proses  yang  dilakukan  terhadap  pegawai 
negeri  atau  bukan  pegawai  negeri  bukan  bendahara  dengan  tujuan  untuk 
menuntut penggantian atas suatu kerugian yang diderita oleh negara sebagai 
akibat langsung ataupun tidak langsung dari suatu perbuatan yang melanggar 
hukum yang dilakukan oleh pegawai tersebut atau kelalaian dalam pelaksanaan 
tugasnya"
6832,54,"  Untuk keseragaman penyajian dan pengungkapan ATB di seluruh satuan kerja 
di  Pemerintah  Pusat,  tata  cara  penyajian  dan  pengungkapan  ATB  (sesuai 
Bultek  SAP  No.17)  diatur  dalam  Peraturan  Menteri  Keuangan  Republik 
Indonesia Nomor 251/PMK.06/2015 tanggal 29 Desember 2015 tentang Tata 
Cara Amortisasi Barang Milik Negara Berupa Aset Tak Berwujud pada Entitas 
Pemerintah  Pusat  dan  Keputusan  Menteri  Keuangan  Nomor  620/KM.6/2015 
tentang Masa Manfaat Dalam Rangka Amortisasi Barang Milik Negara berupa 
Aset Tak Berwujud pada Entitas Pemerintah Pusat"
8854,55,"Kualitas 
Piutang 

Uraian 

Penyisihan 

Lancar 

Belum dilakukan pelunasan s.d. tanggal jatuh tempo 

0.5% 

Kurang Lancar 

Satu bulan terhitung sejak tanggal Surat Tagihan 
Pertama tidak dilakukan pelunasan 

Diragukan 

Satu bulan terhitung sejak tanggal Surat Tagihan 
Kedua tidak dilakukan pelunasan 

Macet 

1.  Satu bulan terhitung sejak tanggal Surat 

Tagihan Ketiga tidak dilakukan pelunasan 

10% 

50% 

100%"
9441,55,"2.  Piutang telah diserahkan kepada Panitia 

Urusan Piutang Negara/DJKN 

  Secara khusus, kualitas Piutang Perpajakan diatur dalam  Peraturan Direktur 
Jenderal Pajak Nomor PER-02/PJ/2012 tanggal 25 Januari 2012 sebagaimana 
telah diubah terakhir dengan Peraturan Direktur Jenderal Pajak Nomor PER-
39/PJ/2013  tanggal  25  November  2013  tentang  Perubahan  Ketiga  Atas 
tentang 
Peraturan  Direktur  Jenderal  Pajak  Nomor  PER-02/PJ/2012 
Penggolongan  Kualitas  Piutang  Pajak  dan  Cara  Penghitungan  Penyisihan 
Piutang Pajak. Menurut  PER-39/PJ/2013 Kualitas Piutang Pajak digolongkan 
menjadi kualitas yang terdiri dari: lancar, kurang lancar, diragukan dan macet"
4375,56,"(ii)  telah  diterbitkan  Surat  Keputusan Persetujuan Angsuran/  Penundaan 
batas  waktu 

Pembayaran  Pajak 
angsuran/penundaan dalam surat keputusan tersebut; 
(iii)  telah dilaksanakan penagihan seketika dan sekaligus; 
(iv)  telah diterbitkan Surat Paksa dengan umur Surat Paksa sampai dengan 

telah  melewati 

tetapi 

1 tahun; atau 

(v)  telah dilaksanakan penyitaan dengan jumlah keseluruhan nilai Barang 
Sitaan yang tercantum dalam Berita Acara Pelaksanaan Sita lebih dari 
25%  (dua  puluh  lima  persen)  dari  jumlah  keseluruhan  piutang  pajak 
yang  menjadi  dasar  penyitaan  yang  tercantum  dalam  Berita  Acara 
Pelaksanaan Sita"
1562,56,"(iii)  telah dilaksanakan penyitaan dengan jumlah keseluruhan nilai Barang 
Sitaan  yang  tercantum  dalam  Berita  Acara  Pelaksanaan  Sita  sampai 
dengan 25% (dua puluh lima persen) dari jumlah keseluruhan piutang 
pajak  yang  menjadi  dasar  penyitaan  yang  tercantum  dalam  Berita 
Acara Pelaksanaan Sita; 
(iv)  sedang diajukan upaya hukum; 
(v)  Wajib Pajak atau Penanggung Pajak sedang dalam proses pailit atau 
proses  Penundaan  Kewajiban  Pembayaran  Utang  sebagaimana 
dimaksud  dalam  Undang-Undang  Nomor"
4178,57,"(vi)  hak penagihannya telah daluwarsa; atau 

(vii)  hak  penagihannya  belum  daluwarsa  tetapi  memenuhi  syarat  untuk 
dihapuskan sesuai ketentuan peraturan perundang-undangan di bidang 
perpajakan  dan telah  dibuat  laporan  hasil  penelitian  administrasi  atau 
laporan  hasil  penelitian  setempat  yang  menyimpulkan  bahwa  piutang 
pajak tersebut memenuhi syarat untuk diusulkan untuk dihapuskan"
8090,57,"e.  Piutang Pajak Bumi dan Bangunan sektor Pertambangan minyak bumi, gas 
bumi dan panas bumi yang pembayarannya melalui pemindahbukuan oleh 
Direktorat  Jenderal  Anggaran  digolongkan  dalam  kualitas  lancar  apabila 
mempunyai  umur  piutang  pajak  sampai  dengan  1  (satu)  tahun  dan  ada 
kepastian penyelesaian dari Direktorat Jenderal Anggaran"
5619,57,"f.  Piutang Pajak Bumi dan Bangunan sektor Pertambangan minyak bumi, gas 
bumi dan panas bumi yang pembayarannya melalui pemindahbukuan oleh 
Direktorat  Jenderal  Anggaran  digolongkan  dalam  kualitas  macet  apabila 
mempunyai  umur  piutang  pajak  lebih  dari  1  (satu)  tahun  dan  belum  ada 
kepastian penyelesaian dari Direktorat Jenderal Anggaran"
4738,57,"A.8.  Penyusutan Aset Tetap 

Penyusutan 
Aset Tetap 

  Penyusutan  aset 

tetap  adalah  penyesuaian  nilai  sehubungan  dengan 
penurunan kapasitas dan manfaat dari suatu aset tetap. Kebijakan penyusutan 
aset tetap didasarkan pada Peraturan Menteri Keuangan No.01/PMK.06/2013 
sebagaimana  diubah  dengan  PMK  No.90/PMK.06/2014  tentang  Penyusutan"
5465,58,"a.  Aset Tak Berwujud yang dinyatakan hilang berdasarkan dokumen sumber 
yang  sah  sesuai  dengan  ketentuan  peraturan  perundang-undangan  di 
bidang Hak Cipta (Copyright) dan telah diusulkan kepada Pengelola Barang 
peraturan 
atau  Pengguna  Barang 
perundangundangan  di  bidang  pendelegasian  kewenangan,  untuk 
dilakukan penghapusannya; dan 

ketentuan 

dengan 

sesuai 

b.  Aset Tak Berwujud dalam kondisi usang dan/ atau rusak berat yang telah 
diusulkan kepada Pengelola Barang atau Pengguna Barang sesum dengan 
ketentuan  peraturan  perundang-undangan  di  bidang  pendelegasian 
kewenangan,  untuk  dilakukan  pemindahtanganan,  pemusnahan,  atau 
penghapusan"
154,60,"Kebijakan Akuntansi Penyusunan Laporan Keuangan BLU 

Dalam  rangka  penerapan  pertama  kali  PSAP  13  tentang  Penyajian  Laporan 
Keuangan  BLU  dan  Peraturan  Menteri  Keuangan  Nomor  220/PMK.05/2016 
tentang Sistem Akuntansi dan Pelaporan Keuangan BLU, kebijakan akuntansi 
dalam  penyusunan  Laporan  Keuangan  BLU  lingkup  Kementerian  Keuangan 
TA 2018 adalah sebagai berikut"
5285,61,"TA 2018 

(dalam ribuan rupiah) 

Uraian

Realisasi Bruto

Pengembalian

Realisasi Neto

Penerimaan Perpajakan

Penerimaan Negara Bukan Pajak

1.639.382.122.533

(120.590.173.667)

1.518.791.948.866

21.147.791.537

(225.770.336)

20.922.021.201

Jumlah

1.660.529.914.070

(120.815.944.003)

1.539.713.970.067

Komposisi realisasi Pendapatan Negara dan Hibah Neto TA 2018 dapat dilihat pada 
grafik berikut"
1912,62,"Realisasi  Pendapatan  Negara  dan  Hibah  Neto  TA  2018  mengalami  kenaikan 
sebesar  Rp177.674.725.341.995,00  atau  13,04  persen  dari  realisasi  Pendapatan 
Negara  dan  Hibah  TA  2017.  Kenaikan  ini  berasal  dari  Pendapatan  Pajak  Dalam 
Negeri  Rp168.594.541.083.168,00  dan  Pendapatan  Pajak  Perdagangan 
Internasional Rp6.667.764.995.977,00 serta pada Penerimaan Negara Bukan Pajak 
sebesar Rp2.412.419.262.850,00"
3331,62,"Tabel 11 
Realisasi Pendapatan Neto Per Unit Eselon I  
TA 2018 

No.

Eselon I

Estimasi

Realisasi

%

1 Sekretariat Jenderal
2
Inspektorat Jenderal
3 Ditjen Anggaran
4 Ditjen Pajak
5 Ditjen Bea dan Cukai
6 Ditjen Perimbangan Keuangan
7 Ditjen Pengelolaan Pembiayaan dan Risiko

8 Ditjen Perbendaharaan
9 Ditjen Kekayaan Negara
10 Badan Diklat Keuangan
11 Badan Kebijakan Fiskal

Jumlah

 (dalam ribuan rupiah) 

1.817.084.050
0
0
1.423.999.938.462
194.118.461.553
0
84.865.895

11.554.836.676
884.391.221
20.294.464
0
1.632.479.872.321

1.867.070.102
161.639
699.535
1.313.347.887.240
205.530.571.812
677.539
95.499.404

15.563.997.941
3.255.633.927
50.746.903
1.024.026
1.539.713.970.068

102,75
0,00
0,00
92,23
105,88
0,00
112,53

134,70
368,12
250,05
0,00
94,32"
9534,63,"TA 2018 dan TA 2017 

Uraian

TA 2018

TA 2017

Kenaikan (Penurunan)

Naik (Turun) %

(dalam ribuan rupiah) 

No.

1
2
3
4
5
6
7

8
9
10
11

Sekretariat Jenderal
Inspektorat Jenderal
Ditjen Anggaran
Ditjen Pajak
Ditjen Bea dan Cukai
Ditjen Perimbangan Keuangan
Ditjen Pengelolaan Pembiayaan dan Risiko

Ditjen Perbendaharaan
Ditjen Kekayaan Negara
Badan Diklat Keuangan
Badan Kebijakan Fiskal

Jumlah

1.867.070.101 
161.639 
699.535 
1.313.347.887.239 
205.530.571.812 
677.539 
95.499.404 

15.563.997.941 
3.255.633.927 
50.746.903 
1.024.026 
1.539.713.970.066 

1.863.811.291 
33.443 
450.761 
1.151.077.845.435 
192.566.831.945 
1.727.984 
69.172.546 

14.802.660.586 
1.605.176.506 
49.684.081 
1.850.147 
1.362.039.244.725 

3.258.810 
128.195 
248.774 
162.270.041.804 
12.963.739.867 
(1.050.445)
26.326.859 

761.337.355 
1.650.457.421 
1.062.822 
(826.121)
177.674.725.342 

0,17 
383,32 
55,19 
14,10 
6,73 
(60,79)
38,06 

5,14 
102,82 
2,14 
(44,65)
13,04"
3188,64,"Laporan Keuangan Kementerian Keuangan TA 2018 Audited 

B.1.1.  PENERIMAAN DALAM NEGERI 

B.1.1.1. Penerimaan Perpajakan 

Realisasi 
Penerimaan 
Perpajakan 
Neto  
Rp1.518,79 
Triliun 

Penerimaan Perpajakan berasal dari Pajak Dalam Negeri dan Pajak Perdagangan 
Internasional.  Realisasi  Penerimaan  Perpajakan  Neto  TA  2018  sebesar 
Rp1.518.791.948.865.511,00 atau 93,86 persen dari target yang ditetapkan dalam 
APBN TA 2018 sebesar Rp1.618.095.493.162.000,00"
1541,65,"Tabel 17 
 Perbandingan Realisasi Penerimaan Perpajakan Neto Per Unit Eselon I  
TA 2018 dan TA  2017 

(dalam ribuan rupiah) 

Uraian

TA 2018

TA 2017

Kenaikan (Penurunan)

Naik (Turun) %

Ditjen Pajak

Ditjen Bea dan Cukai

1.313.322.214.395 

1.151.028.064.275 

162.294.150.120 

205.469.734.471 

192.501.578.512 

12.968.155.959 

Jumlah

1.518.791.948.866 

1.343.529.642.787 

175.262.306.079 

Penerimaan Perpajakan mengalami kenaikan sebesar Rp175.262.306.079.145,00 
atau  13,04  persen  dari  realisasi  Penerimaan  Perpajakan  TA  2017.  Kenaikan 
Penerimaan  Perpajakan  terutama  terjadi  pada  Pajak  Penghasilan  (PPh)  sebesar 
Rp103.190.024.079.201,00 
sebesar 
Rp56.538.118.423.430,00"
2241,67,"Laporan Keuangan Kementerian Keuangan TA 2018 Audited 

B.1.1.1.2. Pendapatan Pajak Dalam Negeri (Neto) 

Realisasi 
Pendapatan 
Pajak Dalam 
Negeri Neto  
Rp1.472,91 
Triliun 

Realisasi  Pendapatan  Pajak  Dalam  Negeri  Neto  TA  2018  sebesar 
Rp1.472.910.754.750.140,00 atau 93,26 persen dari target yang ditetapkan dalam 
APBN  TA  2018  sebesar  Rp1.579.395.493.162.000,00.  Jika  dibandingkan  dengan 
realisasi  Pendapatan  Pajak  Dalam  Negeri  TA  2017  terjadi  kenaikan  sebesar 
Rp168.594.541.083.168,00 atau 12,93 persen"
862,69,"Secara  umum  Penerimaan  Perpajakan  di  tahun  anggaran  2018  mencapai  Rp 
1.518,79  triliun  atau  tumbuh  13,05%  dibandingkan  realisasi  periode  yang  sama 
tahun sebelumnya. Pertumbuhan di tahun anggaran 2018 ini lebih banyak ditopang 
oleh  masih  positifnya  kondisi  sektoral  utama  yaitu  sektor  Industri  Pengolahan, 
Perdagangan, Pertambangan, dan Jasa Keuangan"
5303,69,"Beberapa kondisi  yang turut berkontribusi  pada peningkatan  penerimaan  pajak  di 
tahun  anggaran  2018,  antara  lain  penurunan  nilai  pengembalian  kelebihan 
pembayaran pajak yang cukup signifikan, peningkatan harga komoditas, khususnya 
hasil  tambang,  peningkatan  impor  bahan  baku  dan  barang  modal,  peningkatan 
kepatuhan Wajib Pajak pasca program tax amnesty, termasuk peningkatan jumlah 
Wajib  Pajak,  peningkatan  kualitas  hasil  pemeriksaan  yang  mengakibatkan 
meningkatnya nilai ketetapan pajak, peningkatan pembayaran dividen di beberapa 
sektor  usaha  dibanding  periode  yang  sama  tahun  lalu,  peningkatan  setoran  PPh 
Migas  sebagai  akibat  meningkatnya  nilai  kurs  dan  jumlah  lifting,  peningkatan 
pembayaran gaji di beberapa sektor usaha maupun belanja gaji APBN dan APBD, 
serta adanya kegiatan pilkada serentak dan pegelaran piala dunia sepak bola juga 
menyumbang peningkatan aktivitas perekonomian di Indonesia"
7414,69,"1)  Pajak Penghasilan Pasal 21 

Realisasi  penerimaan  PPh  Pasal  21  dalam  tahun  anggaran  2018  mencapai 
Rp134,91  triliun  atau  tumbuh  14,56%  dibandingkan  realisasi  periode  yang 
sama  tahun  anggaran  2017.  Pertumbuhan  PPh  Pasal  21  yang  positif  ini 
ditunjang oleh peningkatan pemberian gaji dan tunjangan yang cukup signifikan 
di  beberapa  sektor  usaha  termasuk  peningkatan  realisasi  belanja  gaji  APBN 
dan  APBD  pada  tahun  anggaran  2018.  Beberapa  sektor  usaha  yang  paling 
utama  berkontribusi  antara  lain,  sektor  administrasi  pemerintahan  meningkat 
Rp2,94 triliun  (tumbuh  12,46%),  sektor  usaha  industri  pengolahan  meningkat 
Rp2,79  triliun  (tumbuh  11,71%),  dan  sektor  usaha  jasa  keuangan  meningkat 
Rp0,28 triliun (tumbuh 9,50%)"
2113,69,"Rp 
18,01  triliun  atau  tumbuh  11,36%  dibandingkan  realisasi  periode  yang  sama 
tahun anggaran 2017. Pertumbuhan PPh Pasal 22 yang positif ini ditopang oleh 
kondisi  ekonomi  secara  umum  yang  masih  kuat  seperti  membaiknya  harga 
komoditas pertambangan dengan pertumbuhan penerimaan PPh Pasal 22 atas 
Ekspor  Komoditas  Tambang  Batu  Bara  dan  Mineral.  Berdasarkan  jenis 
setorannya,  PPh  Pasal  22  didominasi  oleh  setoran  Masa  dengan  kontribusi 
sebesar 51,91%dan realisasi sebesar Rp9,14 triliun. Pertumbuhan penerimaan 
PPh  Pasal  22  periode  s.d.  bulan  Desember  dari  Kode  Jenis  Setoran  (KJS) 
tersebut  adalah  sebesar  31,8%.  Jika  dilihat  dari  sektor  usahanya,  Sektor 
Industri  Pengolahan  merupakan  sektor  dengan  setoran  PPh  Pasal  22  paling 
dominan  (berkontribusi  25,25%)  dengan  nilai  realisasi  s.d.  bulan  Desember"
7146,70,"3)  Pajak Penghasilan Pasal 22 Impor 

Realisasi  penerimaan  PPh  Pasal  22  Impor  tahun  anggaran  2018  mencapai 
Rp54,73 triliun atau tumbuh 26,81% dibandingkan realisasi periode yang sama 
tahun anggaran 2017. Penerimaan PPh Pasal 22 Impor didominasi oleh 2 jenis 
Sektor usaha saja, yakni sektor Perdagangan dan sektor Industri Pengolahan. 
Penopang  utama  pertumbuhan  PPh  Pasal  22  berasal  dari  subsektor 
Perdagangan  Besar,  yang  di 
tumbuh  39,7%  melanjutkan 
pertumbuhan  22,5%  tahun  2017.  Selain  itu  subsektor  Industri  Logam  Dasar 
juga  mengalami  pertumbuhan  signifikan,  tumbuh  59,2%  ditahun  2018, 
melanjutkan pertumbuhan 48,2% di tahun 2017"
6260,70,"tahun  2018 

4)  Pajak Penghasilan Pasal 23 

Realisasi penerimaan PPh Pasal 23 tahun anggaran 2018 mencapai Rp39,74 
triliun  atau  tumbuh  16,86%  dibandingkan  realisasi  periode  yang  sama  tahun 
anggaran  2017.  Pertumbuhan  PPh  Pasal  23  yang  positif  ini  ditopang  oleh 
meningkatnya  aktivitas  usaha  secara  umum  pada  sektor  utama 
juga 
mendorong peningkatan PPh Pasal 23 khususnya PPh Pasal 23 atas Jasa dan 
Sewa  bagi  WP  di  sektor  Industri  Pengolahan  dan  Perdagangan.  Pembagian 
dividen  korporasi  relatif  meningkat  di  tahun  2017  dengan  pertumbuhan  PPh 
Pasal 23 atas Dividen yang cukup signifikan mencapai 30,13%"
6550,70,"5)  Pajak Penghasilan Pasal 25/29 Orang Pribadi 

Realisasi  penerimaan  PPh  Pasal  25/29  Orang  Pribadi  tahun  anggaran  2018 
mencapai  Rp9,4  triliun  atau  tumbuh  20,50%  dibandingkan  realisasi  periode 
yang sama tahun anggaran 2017. Pertumbuhan yang signifikan ini merupakan 
salah  satu  dampak 
langsung  peningkatan  kepatuhan  pasca  Program 
Pengampunan  Pajak.  Pertumbuhan  yang  signifikan  juga  ditopang  oleh 
pembayaran  PPh  Pasal  29  (kurang  bayar  dalam  SPT  Tahunan)  dengan 
pertumbuhan sebesar 23,78% (mencapai Rp 1 triliun)"
8387,70,"Realisasi penerimaan PPh Pasal 25/29 Badan tahun anggaran 2018 mencapai 
Rp252,13  triliun  atau  tumbuh  22,07%  dibandingkan  realisasi  periode  yang 
sama  tahun  anggaran  2017.  Kinerja  positif  sektoral  secara  umum  kembali 
terlihat pada penerimaan PPh Pasal 25/29 Badan dimana yang paling dominan 
antara lain, Sektor Jasa Keuangan tumbuh 17,21%, Sektor Industri Pengolahan 
tumbuh  11,87%  sementara  Sektor  Pertambangan  tumbuh  sangat  signifikan 
hingga 100,56% sejalan dengan harga komoditas tambang yang terus menguat 
di tahun 2018, serta Sektor Perdagangan tumbuh 36,07%. Selain daripada itu, 
pertumbuhan positif ini juga disebabkan oleh penurunan nilai restitusi di tahun 
anggaran 2018 senilai Rp33 triliun, atau turun sebesar 5,8%"
1115,70,"7)  Pajak Penghasilan Pasal 26 

Realisasi penerimaan PPh Pasal 26 tahun anggaran 2018 mencapai Rp50,64 
triliun  atau  tumbuh  15,9%  dibandingkan  realisasi  periode  yang  sama  tahun 
anggaran 2017. Pertumbuhan positif ini sejalan dengan tingginya PPh Pasal 23 
atas bunga dan PPh Pasal 26 atas pembayaran dividen kepada Subyek Pajak 
Luar Negeri tumbuh signifikan total mencapai 43,68%, atau mencapai Rp31,3 
triliun"
3548,71,"tahun  2018  sehingga 

Realisasi  penerimaan  PPh  Final  tahun  anggaran  2018  mencapai  Rp115,46 
triliun  atau  tumbuh  8,61%  dibandingkan  realisasi  periode  yang  sama  tahun 
anggaran  2017.  Pertumbuhan  positif  ini  lebih  disebabkan  oleh  peningkatan 
terjadi  peningkatan  pada 
penerbitan  obligasi  di 
pembayaran  pajak  atas  bunga/diskonto  obligasi  senilai  Rp  1,64  triliun  atau 
tumbuh  sebesar  13,07%.  Peningkatan  persewaan 
juga  menopang 
pertumbuhan PPh Final dengan peningkatan senilai Rp1,35 triliun atau tumbuh 
sebesar 10,38%. Selanjutnya, peningkatan aktivitas pembangunan/konstruksi 
juga menopang pertumbuhan penerimaan PPh Final, senilai Rp2,14 triliun atau 
tumbuh  sebesar  12,17%.  Selain  daripada  itu,  pertumbuhan  penerimaan  PPh 
Final juga disebabkan adanya kebijakan perpajakan yaitu dengan berlakunya 
PP  Nomor  36  TAHUN  2017  tentang  Pengenaan  Pajak  Penghasilan  atas 
Penghasilan Tertentu Berupa Harta Bersih Yang Diperlakukan Atau Dianggap 
Sebagai Penghasilan, yang berlaku sejak September 2017"
1889,71,"Realisasi  penerimaan  PPN  Dalam  Negeri  tahun  anggaran  2018  mencapai 
Rp333,92 triliun atau tumbuh 6,23% dibandingkan realisasi periode yang sama 
tahun anggaran 2017. Pertumbuhan positif ini didorong oleh kombinasi kondisi 
ekonomi secara umum yang masih positif dimana yang paling dominan adalah 
Sektor  Jasa  Konstruksi  dengan  peningkatan  senilai  Rp2,27  triliun  (tumbuh 
5,39%)  dan  Sektor  Perdagangan  Besar  dengan  peningkatan  senilai  Rp10,6 
triliun (tumbuh 14,34%)"
7475,71,"Realisasi  penerimaan  PPN  Impor  tahun  anggaran  2018  mencapai  Rp186,39 
triliun  atau  tumbuh  25,07%  dibandingkan  realisasi  periode  yang  sama  tahun 
anggaran 2017. Jika dilihat dari Sektor usahanya, Sektor Industri Pengolahan 
merupakan  sektor  dengan  setoran  PPN  Impor  paling  dominan  (berkontribusi 
58,55%) dengan nilai realisasi s.d. bulan Desember adalah sebesar Rp109,15 
triliun,  dan  pertumbuhan  sebesar  22,99%  dibandingkan  dengan  tahun  2017. 
Sektor Industri Pengolahan terdiri dari 24 SubSektor. Kontribusi terbesar sektor 
ini  berasal  dari  SubSektor  industri  makanan  dengan  realisasi  s.d.  bulan 
Desember 2018 sebesar Rp11,63 triliun, dengan pertumbuhan sebesar 12,36% 
dibandingkan  dengan  tahun  2017.  Sektor  dengan  kontribusi  PPN  Impor 
terbesar  kedua  adalah  sektor  Perdagangan  Besar  dan  Eceran  (berkontribusi 
33,75%)  dengan  nilai  realisasi  sebesar  Rp62,92  triliun  dan  pertumbuhan 
sebesar 32,07%"
